topicIdx,short,conf,usercode,created,long,version,mode,key,wordNum,duration,randomImage_idx
15,museum,4,NIHGZAQT,2015-03-05T16:47:20,art is life.,4,wordcloud,5326857348055040,5,7,5
2,Media,3,U5WLB6VB,2015-03-06T21:22:38,A million people watched the news broadcast mini series on television and almost as many heard it on the radio.,4,histogram,5328171876483072,5,127,4
1,"state, legislature, healthcare",3,OZTI8ORY,2015-03-09T05:28:20,Many state legislatures have to propose health care plans.,4,topic-in-a-box,5329505195393024,10,107,4
24,nfl,5,EY9VDOP6,2015-03-06T15:22:03,nfl football,4,wordcloud,5329735781449728,20,16,4
27,International design fashion,4,F5LFE2N9,2015-03-05T15:54:35,International design and fashion news,4,histogram,5329933618380800,20,34,3
38,williams won final,2,64RW0M42,2015-03-05T18:19:30,williams won the open final set,4,wordcloud,5330467268067328,10,52,4
45,auto dealer review,5,9H5LC98D,2015-03-05T15:03:54,a review of a local auto dealer,4,histogram,5330542161559552,5,25,4
16,Working families,3,PZOQZAQM,2015-03-03T13:33:04,Working Families find it tough to make ends meet.,4,word,5332209951047680,20,65,1
43,Lifestyles,4,IF818QOL,2015-03-06T01:54:52,Discussed domestic lifestyles and how people create their own,4,topic-in-a-box,5332862517641216,20,16,1
49,Transportation,4,M14JYURG,2015-03-09T04:55:35,Local transportation for international sites.,4,topic-in-a-box,5333044248444928,10,39,3
5,restaurant review,2,MSOQM7A5,2015-03-03T03:53:26,A hotel restaurant receives a positive review.,4,word,5333472671432704,10,114,5
20,New York lawmakers. ,4,JWB4HWGZ,2015-03-03T13:30:26,It looks like New York has an article written about the impact new laws will have.,4,histogram,5333901094420480,20,163,1
48,Major league baseball,4,PXSPP2SF,2015-03-05T16:08:00,Baseball teams are signing players to contracts for millions of dollars.,4,wordcloud,5334081751482368,20,50,2
11,People,4,LPCF11IS,2015-03-05T21:49:24,People and what they want.,4,topic-in-a-box,5334465077313536,20,24,4
29,consumer article correction,4,PN4VV58C,2015-03-05T18:02:32,Discussion of an article which was correcting previous mistakes related to consumer product advertising.,4,word,5335439498018816,10,140,2
14,Health care,4,0Y4Z7X8M,2015-03-03T11:18:33,This is about Obama-care.,4,word,5335696122314752,5,24,2
19,Book reviews,5,H8300F1G,2015-03-06T08:31:48,Reviews of books of varying genres,4,histogram,5335724308037632,10,22,4
45,Vehicles,5,41W7CE6D,2015-03-05T18:06:34,All the words have to do with vehicles are vehicle brands.,4,word,5336320503185408,20,26,4
19,Books,4,Y0NYSJQW,2015-03-03T09:03:32,The most popular books reviewed this week. ,4,topic-in-a-box,5336581154013184,5,19,1
29,Commericals,4,BZ7ZSUVG,2015-03-05T15:02:43,THe store mislead customers from their advertistments and the prodict they were promoting.,4,word,5336967969505280,5,50,5
35,business,4,3AOFKJR9,2015-03-03T08:25:01,heads of businesses and how their companies are run,4,word,5337570070233088,5,31,4
31,food wine dining,3,KHZN86MM,2015-03-05T16:31:22,a book about places to dine.,4,wordcloud,5338301288415232,5,41,5
2,Media overview,3,BXKSD9V7,2015-03-05T15:19:11,Highlights from recent TV shows and important news from TV networks and radio shows,4,histogram,5338531874471936,20,83,3
35,Investment,3,TZF1YG00,2015-03-04T13:23:14,This concept concerns the use of investment and the stock market in order to make money.,4,topic-in-a-box,5339209673998336,20,21,2
24,Super Bowl,4,8Z2UPEMZ,2015-03-06T18:38:20,"This article, from the list of words is talking about a game between the Giants and the Patriots,",4,histogram,5339504952999936,10,144,5
8,Inflation,4,J0E36QGB,2015-03-05T21:27:54,This is about raising prices and inflation,4,wordcloud,5340723113099264,10,26,1
21,questions news statement,4,P3LZ6KOL,2015-03-05T16:55:37,The concept is about a news interview,4,topic-in-a-box,5341573516623872,20,53,3
35,company disclosures,3,U23Z5RPU,2015-03-05T20:16:43,information that companies must disclose to the SEC,4,topic-in-a-box,5343421963173888,20,217,2
29,Article,4,7AFZHK3D,2015-03-05T16:03:12,This is a section about other articles,4,histogram,5344761992970240,5,19,4
37,US lawmakers,2,4CY86SD0,2015-03-03T04:01:43,The democrats loose votes in the house and the senate.,4,wordcloud,5345068546260992,5,84,5
24,"Coaches, Football, Bowls",5,05PCE9UZ,2015-03-06T15:02:57,"This article is about seasons of football and the game bowls played, and the coaches over the teams.",4,histogram,5346170205372416,5,143,4
24,Super Bowl,4,R6G55YKI,2015-03-06T03:58:13,There is going to be a super bowl between the giants and patriots.,4,word,5347338973347840,10,37,4
46,Street art.,5,WDJUROID,2015-03-08T12:52:28,This article discusses free street art fairs.,4,topic-in-a-box,5347525804425216,5,60,3
2,about news shows,4,HAYO26N2,2015-03-09T01:45:46,Relative number of viewers/listeners to news program types,4,histogram,5349503636865024,10,119,2
31,Restuarant dining,4,1A9E6DAS,2015-03-05T19:33:22,An article about restaurant dining and fine foods.,4,wordcloud,5350206400888832,20,26,1
3,Religion,4,Y0NYSJQW,2015-03-03T09:03:32,Religious orders and the relation between them.  ,4,topic-in-a-box,5351665616027648,5,36,1
33,American employment rate,2,J045J0Y7,2015-03-09T02:02:00,Americans have seen a steady increase in t he employment rate,4,histogram,5352699092533248,20,81,1
42,Funerals,2,ZMD90VDE,2015-03-05T18:10:21,Feeling that are present at a Funeral,4,wordcloud,5354767656157184,5,54,2
18,California Agreement,5,5P3JFI9A,2015-03-06T00:12:00,An agreement between Los Angeles and San Francisco,4,histogram,5355653493161984,5,46,1
25,College Acceptance,4,IF818QOL,2015-03-06T01:54:52,Discusses high school children and the requirements for them to enter a highly regarded university,4,topic-in-a-box,5356616102707200,20,35,1
25,university college students,5,IJLGOYWI,2015-03-05T20:45:09,An article discussing college education and college students.,4,wordcloud,5356855547133952,5,16,2
42,death announcement,4,I6NWX2YW,2015-03-05T13:15:11,Someone's beloved wife has passed away.,4,wordcloud,5358099208601600,5,49,1
15,film festivals,4,GE3L9TC9,2015-03-03T13:13:19,what one can expect to see at a film andart festival,4,histogram,5359809947762688,20,219,4
43,Marriage,1,TGJUXDFS,2015-03-03T08:40:51,Marriage with young women prevents premarital sex. ,4,wordcloud,5359860950499328,10,35,3
10,Caribbean air trave.,3,985VN8GO,2015-03-04T04:35:01,Air travel to the Caribbean is safer than ever before,4,word,5360289373487104,20,87,4
16,hard work,5,CG6CBP4P,2015-03-05T17:39:15,"years of school, then entering the job force",4,wordcloud,5360470030548992,5,36,4
45,Toyota,4,79UMANIC,2015-03-03T07:40:58,One of the leading brands of designing and selling motor cars.,4,wordcloud,5361510754811904,10,20,3
9,the Olympics,4,YULV6FIZ,2015-03-05T21:14:55,These words are from articles talking about the Olympics.,4,topic-in-a-box,5361827777085440,10,29,5
32,writer's life,4,EOFAWE0Q,2015-03-04T04:35:19,The biography of a famous writer.,4,word,5362084401381376,20,33,3
0,"COOKING, FOOD",5,0R9ZDIIW,2015-03-08T04:35:26,MOST OF THESE WORDS HAVE TO DO WITH FOOD AND COOKING.,4,histogram,5362112587104256,20,53,3
34,Nature and Weather,2,R1190JTP,2015-03-05T20:31:12,The concept is definitely nature and weather related but it's hard to tell specifically what it is about.,4,histogram,5362708782252032,20,65,4
14,Research Study,4,GVKKCWK3,2015-03-03T21:59:13,Some sort of drug trial or other clinical study.,4,topic-in-a-box,5362969433079808,10,30,1
47,Business plan,3,KIXXAWV9,2015-03-05T18:01:39,Business palm taking in all considerations of laws and compensation ,4,histogram,5364689567481856,20,117,3
41,hussein execution,4,R3CS9NMF,2015-03-05T16:31:55,Saddam Hussein sentenced to be executed by hanging.,4,wordcloud,5364920153538560,20,222,4
26,MUSICAL LOVE,2,XQIBBSZ8,2015-03-05T06:17:13,MUSIC THAT HEALS EVERYONE,4,topic-in-a-box,5366990059339776,10,775,2
5,HOTELS IN CITY,4,4IPSLHK4,2015-03-03T14:08:43,"NICE BARS, RESTAURANTS AND HOTELS IN THE CITY",4,histogram,5367016097579008,10,44,5
37,Bipartisan Support,2,SS86RXB8,2015-03-05T13:07:16,Democrats and republicans must work together in the next election in order for this country to be successful,4,wordcloud,5368046889730048,10,42,5
48,baseball player contract,4,JB0BCZ1W,2015-03-05T16:44:12,An article about the contracts of major league baseball players,4,word,5368228620533760,10,30,2
7,House shopping,4,IIRWIBHY,2015-03-05T01:27:02,What information do people need to know when buying a house.,4,histogram,5369026142273536,20,37,5
22,Family,4,4QYM0O86,2015-03-05T13:01:00,Things that a family normally has,4,word,5369649449402368,20,37,1
44,Performing Arts,5,SDNL70BL,2015-03-03T07:08:40,These words all represent different aspects of performing arts.,4,histogram,5370284030820352,20,44,1
18,baseball team,3,C5GCJL3M,2015-03-05T15:05:25,A group of people that play baseball for a particular city,4,wordcloud,5370908680126464,10,46,3
5,Vacation,4,CPBPZQHD,2015-03-03T06:45:27,It details the various activities associated with a vacation.,4,topic-in-a-box,5373200850485248,10,36,5
8,Stocks,5,HA41EB5A,2015-03-03T07:00:17,I think the words have to do with the stock market,4,topic-in-a-box,5373360301146112,20,30,3
48,yakee's baseball contracts,4,4ONCDX8J,2015-03-05T16:01:04,"the central concept is the new york yankees payroll, and player contracts.",4,wordcloud,5374689325088768,20,53,2
28,Nuclear threat.,4,YPZY08D4,2015-03-05T21:33:07,The world working together to keep Iran being a threat to everyone.,4,wordcloud,5375185393811456,10,64,3
33,Personal opinions,4,H8300F1G,2015-03-06T08:31:48,Various social opinions provided by people.,4,histogram,5375691394646016,10,31,4
32,The death of Martins wife. ,4,69BPB0QD,2015-03-05T12:57:40,A article written by Martin explaining his wifes death and the time they spent together. ,4,histogram,5375907485188096,5,117,2
19,Reading,4,07LVEH16,2015-03-03T14:02:25,Reading many different materials. ,4,word,5376200616706048,10,39,1
44,theater arts,4,2O6HZ403,2015-03-05T13:20:37,This is a discussion of concepts related to the theater.,4,topic-in-a-box,5377643725717504,10,137,5
17,court,4,RBE0X6UY,2015-03-05T15:43:43,court and Lawyers judging a case,4,histogram,5378174691049472,10,25,1
46,Art fair,3,3PE1FCWG,2015-03-06T14:44:27,There will be a free street fair this week.,4,histogram,5378801487839232,5,68,3
48,Major League Baseball,3,RP4MTO0J,2015-03-05T18:11:22,The onging dispute over contracts involving the MLB.,4,wordcloud,5379633906188288,5,33,5
3,Religion,4,VJW7RPWG,2015-03-05T15:56:30,Words used to describe religion?,4,wordcloud,5380649129082880,20,29,4
37,politics,3,GKLUGTNZ,2015-03-05T15:55:17,The political scene is complex.,4,word,5381354577461248,10,24,1
39,Global Warming,3,16YLMR3K,2015-03-05T17:08:18,The concept involves Global Warming.,4,histogram,5382710176514048,20,-3485,3
27,Art of Culture,5,ORDQ6DUX,2015-03-04T18:10:24,This article is most likely reffering to different culture's fashion and styles and comparing them all amongst eachother.,4,wordcloud,5383019951030272,20,86,4
6,American President Bush ,4,HT7XQPRS,2015-03-03T08:24:49,President Bush delivers an update regarding how he feels about the war in Iraq and its effects on the American society.,4,word,5384582245384192,5,186,1
0,Cooking Fish,4,5X8W029N,2015-03-08T03:43:16,You heat an stove to cook fish.,4,histogram,5385390772977664,5,47,3
15,Culture,4,R7IY0SC3,2015-03-06T12:55:28,This concept is about culture,4,topic-in-a-box,5386543434825728,20,9,1
18,City policy,3,74RXFTPD,2015-03-03T07:50:26,contracts between cities,4,wordcloud,5386618328317952,20,56,4
29,advertising,2,IXFKH6HO,2015-03-03T13:27:49,A companys new marketing ploy,4,histogram,5389736206139392,20,20,3
6,war,4,BNZZ8R3P,2015-03-03T06:55:47,foreign war,4,wordcloud,5390143959597056,20,7,3
25,Education,5,TCD7A0XV,2015-03-04T04:20:45,This concept is about education.,4,word,5391772289073152,20,20,4
0,pet health,2,K3MFR5JJ,2015-03-09T01:40:23,These are from articles talking about how to care for your pets.,4,word,5392039919222784,20,38,4
23,sad story,4,3J8AU92A,2015-03-05T23:28:42,the dead of the president of the family board,4,word,5392114812715008,10,91,1
18,coach jones,4,TGKB3W2I,2015-03-06T14:26:17,state coach,4,topic-in-a-box,5392476663709696,20,24,1
35,Business,4,7AFZHK3D,2015-03-05T16:03:12,This is a section about business and performance.,4,histogram,5392777579855872,5,27,4
29,Incorrect political ads,4,5RTWCQOL,2015-03-05T17:54:54,Political ads were found to be incorrect.,4,histogram,5396393673883648,20,55,1
2,Fox news,1,THXL6ZAD,2015-03-09T04:48:28,"Fox news is entertainment, not news, say uninitiated viewers.",4,wordcloud,5397012149174272,20,122,2
4,Broadway musicals,2,0CA3TKMN,2015-03-03T07:33:12,An article about upcoming musicals on Broadway.,4,word,5397503654494208,10,27,5
2,ratings,4,RSXH7DXT,2015-03-09T02:21:12,the amount of viewers and listeners to fox news,4,wordcloud,5397893154340864,10,31,5
10,Airport security,4,BI0R04SY,2015-03-05T20:25:41,Possible delays in flight times for international United Airlines flights due to an increase in airport security procedures.,4,topic-in-a-box,5398540620660736,10,47,2
2,media ratings,4,1OI9VJ20,2015-03-04T04:44:04,A certain number of viewers tuned in to radio or tv coverage one night.,4,word,5399493834964992,10,76,1
3,religion history,3,GH19ISEG,2015-03-06T17:10:28,Articles about the history of religion and how they have crossed paths over the centuries.,4,topic-in-a-box,5399873939570688,20,81,5
24,San Francisco football,5,H70VGWC9,2015-03-05T21:05:30,These words are from articles about football and the Giants.,4,topic-in-a-box,5400104525627392,10,72,3
11,Feelgood,3,KHY3QJB1,2015-03-05T13:07:22,Feel good story regarding an event or person,4,word,5400302362558464,20,29,3
14,drug research,4,SYASPRAM,2015-03-03T07:30:24,Article about research of drug and disease.,4,wordcloud,5400612137074688,10,28,2
47,government taxes,4,3QBRMEPR,2015-03-05T15:01:50,laws associated with federal taxes,4,histogram,5401272756731904,5,24,4
18,California Cities,4,CW1K8GI6,2015-03-03T06:12:59,Different cities located in the state of California.,4,wordcloud,5402578695225344,5,22,3
8,market news,4,PN4VV58C,2015-03-05T18:02:32,Financial news of various money & stock markets.,4,word,5403231261818880,10,28,2
24,Football,5,4QYM0O86,2015-03-05T13:01:00,Related to the game of american football,4,word,5404450495660032,20,33,1
43,Family,3,YN6KZFAB,2015-03-05T17:59:53,These words have to do with the different make ups of families in America,4,wordcloud,5404833821491200,20,23,2
22,family,4,2IZ745O8,2015-03-04T16:43:20,common household,4,histogram,5405468402909184,5,17,3
8,prices increasing ,4,5YNT5OWP,2015-03-05T16:15:13,"Prices and debts are always increasing to the millions if not billions, but also our growth increases and the years of our country increases.",4,wordcloud,5405808242196480,20,83,3
22,Divorce,3,1O7A21SC,2015-03-05T18:58:25,"This seems like it's surrounding the divorce of a couple, and how the family is dealing with the situation.",4,wordcloud,5406093052215296,20,28,4
26,Music,2,Y6HGO4D3,2015-03-05T16:02:29,This is about categorizing popular music.,4,histogram,5406689247363072,10,98,3
14,Medicine,5,H93GOXRT,2015-03-04T04:22:39,This concept is about medicine.,4,word,5408385222574080,10,14,5
47,taxes IRS,4,7QW96N2L,2015-03-04T16:34:41,This is the law concerning the payment of taxes to the federal government,4,histogram,5408544673234944,5,63,5
2,Popular television series,3,LBNAPY0V,2015-03-05T13:18:40,A discussion of television series about the news discusses its millions of viewers on radio,4,topic-in-a-box,5408670032592896,5,71,3
18,Baseball,3,VJW7RPWG,2015-03-05T15:56:30,words describing baseball,4,wordcloud,5409192139554816,20,30,4
38,tennis,4,QELMY38C,2015-03-05T21:17:58,This seems to be about a professional tennis tournament.,4,wordcloud,5409873697177600,5,43,5
